n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,target_coverage,coverage_gap,abs_coverage_gap,method,alpha,tau_or_k,temperature,device,seed,calib_frac,n_calib,result_file
483,0.7846790890269151,0.2153209109730849,2.5817805383022776,2.0,5.0,0.6107660455486542,0.391304347826087,0.6086956521739131,0.0,0.0372670807453416,0.1062353815283363,349,0.8567335243553008,0.0372492836676217,0.8,-0.0153209109730849,0.0153209109730849,coras,0.2,0.9489392385203999,,mps,0,0.4,781,results/sim_complete/seed0_calib0.40/metrics_summary_alpha0.20.csv
483,0.9109730848861284,0.0890269151138716,6.9399585921325055,8.0,11.0,0.6107660455486542,0.1511387163561076,0.8488612836438924,0.0,0.0020703933747412,0.1062353815283363,349,0.9570200573065902,0.0028653295128939,0.8,0.1109730848861283,0.1109730848861283,coras_aps,0.2,0.9893024186712465,,mps,0,0.4,781,results/sim_complete/seed0_calib0.40/metrics_summary_alpha0.20.csv
483,0.7929606625258799,0.20703933747412,2.989648033126294,2.0,6.0,0.6107660455486542,0.4078674948240166,0.5921325051759835,0.0,0.0496894409937888,0.1062353815283363,349,0.8567335243553008,0.0401146131805157,0.8,-0.0070393374741201,0.0070393374741201,mondrian_domain,0.2,"{'__global__': 0.9489392385203999, np.str_('target_camera_shift'): 0.9757701553234125, np.str_('target_lighting_shift'): 0.894260086958761, np.str_('target_occluded'): 0.8668811996697271}",,mps,0,0.4,781,results/sim_complete/seed0_calib0.40/metrics_summary_alpha0.20.csv
471,0.5095541401273885,0.4904458598726114,1.0,1.0,1.0,0.5095541401273885,1.0,0.0,0.0,0.4904458598726114,0.1589580290756016,340,0.5441176470588235,0.4558823529411764,0.95,-0.4404458598726114,0.4404458598726114,top1_singleton,0.05,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9808917197452228,0.019108280254777,14.0,14.0,14.0,0.5095541401273885,0.0,1.0,0.0,0.0,0.1589580290756016,340,0.9852941176470588,0.0,0.95,0.0308917197452229,0.0308917197452229,topk_calibrated,0.05,14,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9766454352441614,0.0233545647558386,13.467091295116774,15.0,16.0,0.5095541401273885,0.0042462845010615,0.9957537154989384,0.0,0.0,0.1589580290756016,340,0.9941176470588236,0.0,0.95,0.0266454352441614,0.0266454352441614,vanilla_conformal,0.05,0.999597860961903,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9745222929936306,0.0254777070063694,14.097664543524417,15.0,15.0,0.5095541401273885,0.0,1.0,0.0,0.0,0.1589580290756016,340,0.9882352941176472,0.0,0.95,0.0245222929936306,0.0245222929936306,aps_conformal,0.05,0.999774913634284,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9723991507430998,0.0276008492569002,13.690021231422506,14.0,15.0,0.5095541401273885,0.0,1.0,0.0,0.0,0.1132181052383321,340,0.9911764705882352,0.0,0.95,0.0223991507430998,0.0223991507430998,temperature_conformal,0.05,0.9918175723814352,1.867010712623596,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.6093418259023354,0.3906581740976645,1.0,1.0,1.0,0.6093418259023354,1.0,0.0,0.0,0.3906581740976645,0.1201167670211684,340,0.6529411764705882,0.3470588235294117,0.95,-0.3406581740976645,0.3406581740976645,prompt_only_top1,0.05,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9745222929936306,0.0254777070063694,10.091295116772825,11.0,14.0,0.6093418259023354,0.0467091295116772,0.9532908704883228,0.0,0.0,0.1201167670211684,340,0.9941176470588236,0.0,0.95,0.0245222929936306,0.0245222929936306,coras,0.05,0.9987643630867616,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9723991507430998,0.0276008492569002,11.369426751592355,12.0,14.0,0.6093418259023354,0.0127388535031847,0.9872611464968152,0.0,0.0,0.1201167670211684,340,0.9941176470588236,0.0,0.95,0.0223991507430998,0.0223991507430998,coras_aps,0.05,0.9988084277812727,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.9660297239915074,0.0339702760084925,10.67728237791932,12.0,16.0,0.6093418259023354,0.0912951167728237,0.9087048832271762,0.0,0.0021231422505307,0.1201167670211684,340,0.9911764705882352,0.0029411764705882,0.95,0.0160297239915074,0.0160297239915074,mondrian_domain,0.05,"{'__global__': 0.9987643630867616, np.str_('target_camera_shift'): 0.9996905500455596, np.str_('target_lighting_shift'): 0.9893535939468913, np.str_('target_occluded'): 0.99947268746628}",,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.05.csv
471,0.5095541401273885,0.4904458598726114,1.0,1.0,1.0,0.5095541401273885,1.0,0.0,0.0,0.4904458598726114,0.1589580290756016,340,0.5441176470588235,0.4558823529411764,0.9,-0.3904458598726115,0.3904458598726115,top1_singleton,0.1,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.921443736730361,0.078556263269639,12.0,12.0,12.0,0.5095541401273885,0.0,1.0,0.0,0.0,0.1589580290756016,340,0.9441176470588236,0.0,0.9,0.0214437367303609,0.0214437367303609,topk_calibrated,0.1,12,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.8980891719745223,0.1019108280254776,8.934182590233545,10.0,13.0,0.5095541401273885,0.0721868365180467,0.9278131634819532,0.0,0.0084925690021231,0.1589580290756016,340,0.9294117647058824,0.0029411764705882,0.9,-0.0019108280254777,0.0019108280254777,vanilla_conformal,0.1,0.9972849509851687,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.9150743099787686,0.0849256900212314,9.577494692144374,11.0,13.0,0.5095541401273885,0.0509554140127388,0.9490445859872612,0.0,0.0021231422505307,0.1589580290756016,340,0.9441176470588236,0.0,0.9,0.0150743099787685,0.0150743099787685,aps_conformal,0.1,0.9959049788872842,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.9171974522292994,0.0828025477707006,10.331210191082803,11.0,13.0,0.5095541401273885,0.0106157112526539,0.989384288747346,0.0,0.0,0.1130918449578759,340,0.9470588235294116,0.0,0.9,0.0171974522292993,0.0171974522292993,temperature_conformal,0.1,0.9842175700112501,1.8663573265075684,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.6093418259023354,0.3906581740976645,1.0,1.0,1.0,0.6093418259023354,1.0,0.0,0.0,0.3906581740976645,0.1201167670211684,340,0.6529411764705882,0.3470588235294117,0.9,-0.2906581740976646,0.2906581740976646,prompt_only_top1,0.1,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.9171974522292994,0.0828025477707006,6.934182590233545,8.0,11.0,0.6093418259023354,0.1443736730360934,0.8556263269639066,0.0,0.0021231422505307,0.1201167670211684,340,0.961764705882353,0.0,0.9,0.0171974522292993,0.0171974522292993,coras,0.1,0.9954622151866815,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.9575371549893844,0.0424628450106157,9.305732484076431,10.0,13.0,0.6093418259023354,0.0552016985138004,0.9447983014861996,0.0,0.0,0.1201167670211684,340,0.9852941176470588,0.0,0.9,0.0575371549893842,0.0575371549893842,coras_aps,0.1,0.9966905061531385,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.9426751592356688,0.0573248407643312,7.9723991507431,9.0,14.0,0.6093418259023354,0.1549893842887473,0.8450106157112527,0.0,0.0021231422505307,0.1201167670211684,340,0.976470588235294,0.0029411764705882,0.9,0.0426751592356687,0.0426751592356687,mondrian_domain,0.1,"{'__global__': 0.9954622151866815, np.str_('target_camera_shift'): 0.9987384606319956, np.str_('target_lighting_shift'): 0.9732702316294446, np.str_('target_occluded'): 0.9977555719577601}",,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.10.csv
471,0.5095541401273885,0.4904458598726114,1.0,1.0,1.0,0.5095541401273885,1.0,0.0,0.0,0.4904458598726114,0.1589580290756016,340,0.5441176470588235,0.4558823529411764,0.8,-0.2904458598726115,0.2904458598726115,top1_singleton,0.2,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8407643312101911,0.1592356687898088,8.0,8.0,8.0,0.5095541401273885,0.0,1.0,0.0,0.0,0.1589580290756016,340,0.8911764705882353,0.0,0.8,0.040764331210191,0.040764331210191,topk_calibrated,0.2,8,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8259023354564756,0.1740976645435243,6.16135881104034,6.0,11.0,0.5095541401273885,0.1443736730360934,0.8556263269639066,0.0,0.019108280254777,0.1589580290756016,340,0.8647058823529412,0.0117647058823529,0.8,0.0259023354564755,0.0259023354564755,vanilla_conformal,0.2,0.989837352894961,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8471337579617835,0.1528662420382165,7.5456475583864115,9.0,11.0,0.5095541401273885,0.1104033970276008,0.8895966029723992,0.0,0.0106157112526539,0.1589580290756016,340,0.888235294117647,0.0029411764705882,0.8,0.0471337579617834,0.0471337579617834,aps_conformal,0.2,0.9897469885262984,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8386411889596603,0.1613588110403396,7.044585987261146,7.0,11.0,0.5095541401273885,0.0615711252653927,0.9384288747346072,0.0,0.0084925690021231,0.1131200683374688,340,0.8705882352941177,0.0029411764705882,0.8,0.0386411889596602,0.0386411889596602,temperature_conformal,0.2,0.9678255307992221,1.866503357887268,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.6093418259023354,0.3906581740976645,1.0,1.0,1.0,0.6093418259023354,1.0,0.0,0.0,0.3906581740976645,0.1201167670211684,340,0.6529411764705882,0.3470588235294117,0.8,-0.1906581740976646,0.1906581740976646,prompt_only_top1,0.2,1,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8110403397027601,0.1889596602972398,3.2038216560509554,3.0,7.0,0.6093418259023354,0.3121019108280254,0.6878980891719745,0.0,0.0276008492569002,0.1201167670211684,340,0.8735294117647059,0.0264705882352941,0.8,0.01104033970276,0.01104033970276,coras,0.2,0.9681427490241635,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.9129511677282378,0.0870488322717621,6.957537154989384,8.0,11.0,0.6093418259023354,0.1464968152866242,0.8535031847133758,0.0,0.0,0.1201167670211684,340,0.9558823529411764,0.0,0.8,0.1129511677282377,0.1129511677282377,coras_aps,0.2,0.990091518068601,,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
471,0.8386411889596603,0.1613588110403396,4.273885350318471,4.0,9.0,0.6093418259023354,0.2653927813163482,0.7346072186836518,0.0,0.019108280254777,0.1201167670211684,340,0.9029411764705882,0.0088235294117647,0.8,0.0386411889596602,0.0386411889596602,mondrian_domain,0.2,"{'__global__': 0.9681427490241635, np.str_('target_camera_shift'): 0.9922313713500011, np.str_('target_lighting_shift'): 0.9558095079476296, np.str_('target_occluded'): 0.9716630179514937}",,mps,1,0.1,194,results/sim_complete/seed1_calib0.10/metrics_summary_alpha0.20.csv
485,0.5051546391752577,0.4948453608247423,1.0,1.0,1.0,0.5051546391752577,1.0,0.0,0.0,0.4948453608247423,0.164949350668979,380,0.531578947368421,0.4684210526315789,0.95,-0.4448453608247422,0.4448453608247422,top1_singleton,0.05,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.977319587628866,0.022680412371134,14.0,14.0,14.0,0.5051546391752577,0.0,1.0,0.0,0.0,0.164949350668979,380,0.9842105263157894,0.0,0.95,0.0273195876288659,0.0273195876288659,topk_calibrated,0.05,14,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9608247422680412,0.0391752577319587,12.296907216494846,13.0,16.0,0.5051546391752577,0.0123711340206185,0.9876288659793816,0.0,0.0,0.164949350668979,380,0.9815789473684212,0.0,0.95,0.0108247422680413,0.0108247422680413,vanilla_conformal,0.05,0.999221138113927,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9649484536082474,0.0350515463917525,13.043298969072165,14.0,15.0,0.5051546391752577,0.0,1.0,0.0,0.0,0.164949350668979,380,0.9815789473684212,0.0,0.95,0.0149484536082474,0.0149484536082474,aps_conformal,0.05,0.9992852669625832,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9608247422680412,0.0391752577319587,13.0,14.0,15.0,0.5051546391752577,0.0,1.0,0.0,0.0,0.1147945786197402,380,0.9815789473684212,0.0,0.95,0.0108247422680413,0.0108247422680413,temperature_conformal,0.05,0.9900811221158059,1.8668981790542605,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.6020618556701031,0.3979381443298969,1.0,1.0,1.0,0.6020618556701031,1.0,0.0,0.0,0.3979381443298969,0.1234793421632815,380,0.6394736842105263,0.3605263157894737,0.95,-0.3479381443298969,0.3479381443298969,prompt_only_top1,0.05,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9443298969072164,0.0556701030927835,8.91340206185567,10.0,14.0,0.6020618556701031,0.0804123711340206,0.9195876288659792,0.0,0.0,0.1234793421632815,380,0.9763157894736842,0.0,0.95,-0.0056701030927834,0.0056701030927834,coras,0.05,0.9980835858339232,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9608247422680412,0.0391752577319587,10.42680412371134,11.0,13.0,0.6020618556701031,0.0268041237113402,0.9731958762886598,0.0,0.0,0.1234793421632815,380,0.9842105263157894,0.0,0.95,0.0108247422680413,0.0108247422680413,coras_aps,0.05,0.9981644300807482,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.9402061855670104,0.0597938144329897,9.084536082474228,10.0,15.0,0.6020618556701031,0.1443298969072164,0.8556701030927835,0.0,0.0041237113402061,0.1234793421632815,380,0.9710526315789474,0.0026315789473684,0.95,-0.0097938144329896,0.0097938144329896,mondrian_domain,0.05,"{'__global__': 0.9980835858339232, np.str_('target_camera_shift'): 0.9995021976978778, np.str_('target_lighting_shift'): 0.9871188195827071, np.str_('target_occluded'): 0.991762458538869}",,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.05.csv
485,0.5051546391752577,0.4948453608247423,1.0,1.0,1.0,0.5051546391752577,1.0,0.0,0.0,0.4948453608247423,0.164949350668979,380,0.531578947368421,0.4684210526315789,0.9,-0.3948453608247423,0.3948453608247423,top1_singleton,0.1,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.9257731958762888,0.0742268041237113,12.0,12.0,12.0,0.5051546391752577,0.0,1.0,0.0,0.0,0.164949350668979,380,0.9473684210526316,0.0,0.9,0.0257731958762886,0.0257731958762886,topk_calibrated,0.1,12,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.91340206185567,0.0865979381443299,9.22680412371134,11.0,13.0,0.5051546391752577,0.0536082474226804,0.9463917525773196,0.0,0.0041237113402061,0.164949350668979,380,0.9394736842105263,0.0,0.9,0.01340206185567,0.01340206185567,vanilla_conformal,0.1,0.9975315521707439,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.9237113402061856,0.0762886597938143,10.043298969072165,11.0,13.0,0.5051546391752577,0.0350515463917525,0.9649484536082474,0.0,0.002061855670103,0.164949350668979,380,0.95,0.0,0.9,0.0237113402061855,0.0237113402061855,aps_conformal,0.1,0.9963447674610618,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.9051546391752576,0.0948453608247422,10.16701030927835,11.0,13.0,0.5051546391752577,0.0061855670103092,0.9938144329896909,0.0,0.0,0.114805721962922,380,0.9342105263157896,0.0,0.9,0.0051546391752577,0.0051546391752577,temperature_conformal,0.1,0.9833381142155891,1.866974115371704,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.6020618556701031,0.3979381443298969,1.0,1.0,1.0,0.6020618556701031,1.0,0.0,0.0,0.3979381443298969,0.1234793421632815,380,0.6394736842105263,0.3605263157894737,0.9,-0.2979381443298969,0.2979381443298969,prompt_only_top1,0.1,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.9010309278350516,0.0989690721649484,6.494845360824742,7.0,11.0,0.6020618556701031,0.1463917525773196,0.8536082474226804,0.0,0.0041237113402061,0.1234793421632815,380,0.9421052631578948,0.0026315789473684,0.9,0.0010309278350515,0.0010309278350515,coras,0.1,0.9947379078190606,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.931958762886598,0.068041237113402,8.698969072164948,10.0,12.0,0.6020618556701031,0.0804123711340206,0.9195876288659792,0.0,0.0,0.1234793421632815,380,0.9657894736842104,0.0,0.9,0.0319587628865979,0.0319587628865979,coras_aps,0.1,0.995833430737283,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.8927835051546392,0.1072164948453607,6.463917525773196,7.0,12.0,0.6020618556701031,0.2144329896907216,0.7855670103092783,0.0,0.0061855670103092,0.1234793421632815,380,0.936842105263158,0.0026315789473684,0.9,-0.0072164948453607,0.0072164948453607,mondrian_domain,0.1,"{'__global__': 0.9947379078190606, np.str_('target_camera_shift'): 0.9978191968626513, np.str_('target_lighting_shift'): 0.9692400331514496, np.str_('target_occluded'): 0.9818407911771554}",,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.10.csv
485,0.5051546391752577,0.4948453608247423,1.0,1.0,1.0,0.5051546391752577,1.0,0.0,0.0,0.4948453608247423,0.164949350668979,380,0.531578947368421,0.4684210526315789,0.8,-0.2948453608247423,0.2948453608247423,top1_singleton,0.2,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.8309278350515464,0.1690721649484535,7.0,7.0,7.0,0.5051546391752577,0.0,1.0,0.0,0.0,0.164949350668979,380,0.8605263157894737,0.0,0.8,0.0309278350515463,0.0309278350515463,topk_calibrated,0.2,7,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.7938144329896907,0.2061855670103093,5.7917525773195875,5.0,11.0,0.5051546391752577,0.1422680412371134,0.8577319587628865,0.0,0.022680412371134,0.164949350668979,380,0.8289473684210527,0.0078947368421052,0.8,-0.0061855670103093,0.0061855670103093,vanilla_conformal,0.2,0.9872658599315114,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.865979381443299,0.134020618556701,8.284536082474228,9.0,11.0,0.5051546391752577,0.0762886597938144,0.9237113402061856,0.0,0.0041237113402061,0.164949350668979,380,0.8973684210526316,0.0,0.8,0.0659793814432989,0.0659793814432989,aps_conformal,0.2,0.9921627733260145,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.8103092783505155,0.1896907216494845,5.851546391752577,6.0,10.0,0.5051546391752577,0.0804123711340206,0.9195876288659792,0.0,0.0103092783505154,0.1147750721409854,380,0.8447368421052631,0.0,0.8,0.0103092783505154,0.0103092783505154,temperature_conformal,0.2,0.9585477019647023,1.8667652606964111,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.6020618556701031,0.3979381443298969,1.0,1.0,1.0,0.6020618556701031,1.0,0.0,0.0,0.3979381443298969,0.1234793421632815,380,0.6394736842105263,0.3605263157894737,0.8,-0.1979381443298969,0.1979381443298969,prompt_only_top1,0.2,1,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.7876288659793814,0.2123711340206185,3.0783505154639177,2.0,6.0,0.6020618556701031,0.3195876288659793,0.6804123711340206,0.0,0.0412371134020618,0.1234793421632815,380,0.8315789473684211,0.0368421052631578,0.8,-0.0123711340206186,0.0123711340206186,coras,0.2,0.9648936848011382,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.9072164948453608,0.0927835051546391,6.938144329896907,8.0,11.0,0.6020618556701031,0.1422680412371134,0.8577319587628865,0.0,0.002061855670103,0.1234793421632815,380,0.9421052631578948,0.0026315789473684,0.8,0.1072164948453607,0.1072164948453607,coras_aps,0.2,0.9906080375806074,,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
485,0.8247422680412371,0.1752577319587629,3.979381443298969,3.0,9.0,0.6020618556701031,0.3072164948453608,0.6927835051546392,0.0,0.0288659793814433,0.1234793421632815,380,0.8736842105263158,0.0157894736842105,0.8,0.024742268041237,0.024742268041237,mondrian_domain,0.2,"{'__global__': 0.9648936848011382, np.str_('target_camera_shift'): 0.9922313713500011, np.str_('target_lighting_shift'): 0.9329773229979706, np.str_('target_occluded'): 0.8859820354182463}",,mps,1,0.25,478,results/sim_complete/seed1_calib0.25/metrics_summary_alpha0.20.csv
517,0.4893617021276595,0.5106382978723405,1.0,1.0,1.0,0.4893617021276595,1.0,0.0,0.0,0.5106382978723404,0.1709613731514453,396,0.5227272727272727,0.4772727272727273,0.95,-0.4606382978723404,0.4606382978723404,top1_singleton,0.05,1,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.9709864603481624,0.0290135396518375,14.0,14.0,14.0,0.4893617021276595,0.0,1.0,0.0,0.0,0.1709613731514453,396,0.9797979797979798,0.0,0.95,0.0209864603481625,0.0209864603481625,topk_calibrated,0.05,14,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.9632495164410058,0.0367504835589942,12.365570599613152,13.0,16.0,0.4893617021276595,0.0038684719535783,0.9961315280464216,0.0,0.0,0.1709613731514453,396,0.98989898989899,0.0,0.95,0.0132495164410058,0.0132495164410058,vanilla_conformal,0.05,0.999221138113927,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.9593810444874274,0.0406189555125725,12.895551257253384,13.0,15.0,0.4893617021276595,0.0,1.0,0.0,0.0,0.1709613731514453,396,0.9797979797979798,0.0,0.95,0.0093810444874274,0.0093810444874274,aps_conformal,0.05,0.9991741664102282,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.95357833655706,0.04642166344294,12.406189555125726,13.0,15.0,0.4893617021276595,0.0,1.0,0.0,0.0,0.0917881589310497,396,0.9772727272727272,0.0,0.95,0.0035783365570599,0.0035783365570599,temperature_conformal,0.05,0.9886691006072567,1.865899682044983,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.5938104448742747,0.4061895551257253,1.0,1.0,1.0,0.5938104448742747,1.0,0.0,0.0,0.4061895551257253,0.1333093294162737,396,0.6237373737373737,0.3762626262626262,0.95,-0.3561895551257252,0.3561895551257252,prompt_only_top1,0.05,1,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.943907156673114,0.0560928433268859,8.984526112185687,10.0,14.0,0.5938104448742747,0.0754352030947775,0.9245647969052224,0.0,0.0,0.1333093294162737,396,0.9772727272727272,0.0,0.95,-0.0060928433268858,0.0060928433268858,coras,0.05,0.9980835858339232,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.9516441005802708,0.0483558994197291,10.62669245647969,11.0,13.0,0.5938104448742747,0.0193423597678916,0.9806576402321084,0.0,0.0,0.1333093294162737,396,0.9797979797979798,0.0,0.95,0.0016441005802708,0.0016441005802708,coras_aps,0.05,0.9982584686391329,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.941972920696325,0.058027079303675,9.251450676982593,10.0,15.0,0.5938104448742747,0.1179883945841392,0.8820116054158608,0.0,0.0,0.1333093294162737,396,0.9646464646464646,0.0,0.95,-0.0080270793036749,0.0080270793036749,mondrian_domain,0.05,"{'__global__': 0.9980835858339232, np.str_('target_camera_shift'): 0.9994008952021096, np.str_('target_lighting_shift'): 0.99421322013937, np.str_('target_occluded'): 0.9929769863607798}",,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.05.csv
517,0.4893617021276595,0.5106382978723405,1.0,1.0,1.0,0.4893617021276595,1.0,0.0,0.0,0.5106382978723404,0.1709613731514453,396,0.5227272727272727,0.4772727272727273,0.9,-0.4106382978723404,0.4106382978723404,top1_singleton,0.1,1,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
517,0.920696324951644,0.0793036750483558,12.0,12.0,12.0,0.4893617021276595,0.0,1.0,0.0,0.0,0.1709613731514453,396,0.9444444444444444,0.0,0.9,0.020696324951644,0.020696324951644,topk_calibrated,0.1,12,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
517,0.8974854932301741,0.1025145067698258,8.934235976789168,10.0,13.0,0.4893617021276595,0.04642166344294,0.95357833655706,0.0,0.0019342359767891,0.1709613731514453,396,0.9217171717171716,0.0,0.9,-0.0025145067698258,0.0025145067698258,vanilla_conformal,0.1,0.9972849509851687,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
517,0.9245647969052224,0.0754352030947775,10.065764023210832,11.0,13.0,0.4893617021276595,0.0154738878143133,0.9845261121856866,0.0,0.0,0.1709613731514453,396,0.952020202020202,0.0,0.9,0.0245647969052223,0.0245647969052223,aps_conformal,0.1,0.9963447674610618,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
517,0.9013539651837524,0.0986460348162475,10.059961315280464,11.0,13.0,0.4893617021276595,0.0019342359767891,0.9980657640232108,0.0,0.0,0.0921551215622486,396,0.9318181818181818,0.0,0.9,0.0013539651837524,0.0013539651837524,temperature_conformal,0.1,0.9831457080179394,1.8677581548690796,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
517,0.5938104448742747,0.4061895551257253,1.0,1.0,1.0,0.5938104448742747,1.0,0.0,0.0,0.4061895551257253,0.1333093294162737,396,0.6237373737373737,0.3762626262626262,0.9,-0.3061895551257253,0.3061895551257253,prompt_only_top1,0.1,1,,mps,1,0.4,754,results/sim_complete/seed1_calib0.40/metrics_summary_alpha0.10.csv
