n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,method,alpha,domain,seed,target_coverage,coverage_gap,result_file
97,0.7010309278350515,0.2989690721649485,1.0,1.0,1.0,0.7010309278350515,1.0,0.0,0.0,0.2989690721649484,0.1037401846092045,80,0.7125,0.2875,top1_singleton,0.05,target_occluded,3,0.95,-0.2489690721649484,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9786324786324786,0.0213675213675214,14.0,14.0,14.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9831460674157304,0.0,topk_calibrated,0.05,target_camera_shift,3,0.95,0.0286324786324786,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9879518072289156,0.0120481927710843,14.0,14.0,14.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.9924812030075189,0.0,topk_calibrated,0.05,target_lighting_shift,3,0.95,0.0379518072289156,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,1.0,0.0,14.0,14.0,14.0,0.7010309278350515,0.0,1.0,0.0,0.0,0.1037401846092045,80,1.0,0.0,topk_calibrated,0.05,target_occluded,3,0.95,0.05,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.97008547008547,0.0299145299145299,12.688034188034187,13.0,16.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9831460674157304,0.0,vanilla_conformal,0.05,target_camera_shift,3,0.95,0.0200854700854701,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9879518072289156,0.0120481927710843,13.819277108433734,14.0,15.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,1.0,0.0,vanilla_conformal,0.05,target_lighting_shift,3,0.95,0.0379518072289156,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.9896907216494846,0.0103092783505154,9.65979381443299,12.0,15.0,0.7010309278350515,0.0927835051546391,0.9072164948453608,0.0,0.0,0.1037401846092045,80,0.9875,0.0,vanilla_conformal,0.05,target_occluded,3,0.95,0.0396907216494846,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9743589743589745,0.0256410256410256,13.183760683760685,14.0,15.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9831460674157304,0.0,aps_conformal,0.05,target_camera_shift,3,0.95,0.0243589743589743,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9879518072289156,0.0120481927710843,13.91566265060241,14.0,14.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.9924812030075189,0.0,aps_conformal,0.05,target_lighting_shift,3,0.95,0.0379518072289156,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.9896907216494846,0.0103092783505154,11.422680412371134,13.0,14.0,0.7010309278350515,0.0,1.0,0.0,0.0,0.1037401846092045,80,0.9875,0.0,aps_conformal,0.05,target_occluded,3,0.95,0.0396907216494846,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9786324786324786,0.0213675213675214,13.717948717948715,14.0,15.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.0481808007112665,178,0.9887640449438202,0.0,temperature_conformal,0.05,target_camera_shift,3,0.95,0.0286324786324786,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9578313253012049,0.0421686746987951,13.30722891566265,13.0,14.0,0.144578313253012,0.0,1.0,0.0,0.0,0.1375137136941234,133,0.9774436090225564,0.0,temperature_conformal,0.05,target_lighting_shift,3,0.95,0.0078313253012048,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.9896907216494846,0.0103092783505154,12.556701030927837,13.0,15.0,0.7010309278350515,0.0,1.0,0.0,0.0,0.2768522286329396,80,0.9875,0.0,temperature_conformal,0.05,target_occluded,3,0.95,0.0396907216494846,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.6538461538461539,0.3461538461538461,1.0,1.0,1.0,0.6538461538461539,1.0,0.0,0.0,0.3461538461538461,0.1170961168673396,178,0.6741573033707865,0.3258426966292135,prompt_only_top1,0.05,target_camera_shift,3,0.95,-0.2961538461538461,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.6807228915662651,0.3192771084337349,1.0,1.0,1.0,0.6807228915662651,1.0,0.0,0.0,0.3192771084337349,0.0813482693546093,133,0.7218045112781954,0.2781954887218045,prompt_only_top1,0.05,target_lighting_shift,3,0.95,-0.2692771084337348,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.7835051546391752,0.2164948453608247,1.0,1.0,1.0,0.7835051546391752,1.0,0.0,0.0,0.2164948453608247,0.0990334262295212,80,0.8,0.2,prompt_only_top1,0.05,target_occluded,3,0.95,-0.1664948453608247,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9529914529914528,0.047008547008547,10.273504273504274,11.0,14.0,0.6538461538461539,0.0085470085470085,0.9914529914529916,0.0,0.0,0.1170961168673396,178,0.9719101123595506,0.0,coras,0.05,target_camera_shift,3,0.95,0.0029914529914529,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9698795180722892,0.0301204819277108,8.771084337349398,12.0,13.0,0.6807228915662651,0.1686746987951807,0.8313253012048193,0.0,0.0,0.0813482693546093,133,0.9849624060150376,0.0,coras,0.05,target_lighting_shift,3,0.95,0.0198795180722891,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.9690721649484536,0.0309278350515463,8.381443298969073,10.0,13.0,0.7835051546391752,0.1443298969072164,0.8556701030927835,0.0,0.0,0.0990334262295212,80,0.975,0.0,coras,0.05,target_occluded,3,0.95,0.0190721649484536,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9658119658119658,0.0341880341880341,11.452991452991451,12.0,13.0,0.6538461538461539,0.0,1.0,0.0,0.0,0.1170961168673396,178,0.9831460674157304,0.0,coras_aps,0.05,target_camera_shift,3,0.95,0.0158119658119658,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9698795180722892,0.0301204819277108,9.740963855421686,11.5,13.0,0.6807228915662651,0.0301204819277108,0.9698795180722892,0.0,0.0,0.0813482693546093,133,0.9774436090225564,0.0,coras_aps,0.05,target_lighting_shift,3,0.95,0.0198795180722891,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.979381443298969,0.0206185567010309,10.02061855670103,11.0,13.0,0.7835051546391752,0.0206185567010309,0.979381443298969,0.0,0.0,0.0990334262295212,80,0.975,0.0,coras_aps,0.05,target_occluded,3,0.95,0.029381443298969,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.9615384615384616,0.0384615384615384,10.790598290598291,12.0,14.0,0.6538461538461539,0.0085470085470085,0.9914529914529916,0.0,0.0,0.1170961168673396,178,0.9775280898876404,0.0,mondrian_domain,0.05,target_camera_shift,3,0.95,0.0115384615384616,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
166,0.9879518072289156,0.0120481927710843,9.204819277108436,12.0,13.0,0.6807228915662651,0.144578313253012,0.8554216867469879,0.0,0.0,0.0813482693546093,133,0.9924812030075189,0.0,mondrian_domain,0.05,target_lighting_shift,3,0.95,0.0379518072289156,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
97,0.9690721649484536,0.0309278350515463,4.309278350515464,4.0,8.0,0.7835051546391752,0.2783505154639175,0.7216494845360825,0.0,0.0103092783505154,0.0990334262295212,80,0.975,0.0125,mondrian_domain,0.05,target_occluded,3,0.95,0.0190721649484536,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.05.csv
234,0.3461538461538461,0.6538461538461539,1.0,1.0,1.0,0.3461538461538461,1.0,0.0,0.0,0.6538461538461539,0.4044369831305808,178,0.3707865168539326,0.6292134831460674,top1_singleton,0.1,target_camera_shift,3,0.9,-0.5538461538461539,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.144578313253012,0.8554216867469879,1.0,1.0,1.0,0.144578313253012,1.0,0.0,0.0,0.8554216867469879,0.4124104122422065,133,0.1278195488721804,0.8721804511278195,top1_singleton,0.1,target_lighting_shift,3,0.9,-0.755421686746988,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.7010309278350515,0.2989690721649485,1.0,1.0,1.0,0.7010309278350515,1.0,0.0,0.0,0.2989690721649484,0.1037401846092045,80,0.7125,0.2875,top1_singleton,0.1,target_occluded,3,0.9,-0.1989690721649485,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.97008547008547,0.0299145299145299,13.0,13.0,13.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9775280898876404,0.0,topk_calibrated,0.1,target_camera_shift,3,0.9,0.07008547008547,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.9036144578313252,0.0963855421686746,13.0,13.0,13.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.9398496240601504,0.0,topk_calibrated,0.1,target_lighting_shift,3,0.9,0.0036144578313253,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,1.0,0.0,13.0,13.0,13.0,0.7010309278350515,0.0,1.0,0.0,0.0,0.1037401846092045,80,1.0,0.0,topk_calibrated,0.1,target_occluded,3,0.9,0.0999999999999999,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.9487179487179488,0.0512820512820513,10.901709401709402,12.0,15.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9550561797752808,0.0,vanilla_conformal,0.1,target_camera_shift,3,0.9,0.0487179487179486,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.9036144578313252,0.0963855421686746,12.60843373493976,13.0,13.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.9323308270676692,0.0,vanilla_conformal,0.1,target_lighting_shift,3,0.9,0.0036144578313253,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.979381443298969,0.0206185567010309,8.43298969072165,9.0,14.0,0.7010309278350515,0.134020618556701,0.865979381443299,0.0,0.0103092783505154,0.1037401846092045,80,0.975,0.0125,vanilla_conformal,0.1,target_occluded,3,0.9,0.079381443298969,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.9658119658119658,0.0341880341880341,11.572649572649572,12.0,14.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9775280898876404,0.0,aps_conformal,0.1,target_camera_shift,3,0.9,0.0658119658119658,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.8975903614457831,0.1024096385542169,12.44578313253012,13.0,13.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.9323308270676692,0.0,aps_conformal,0.1,target_lighting_shift,3,0.9,-0.0024096385542169,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.9896907216494846,0.0103092783505154,9.24742268041237,11.0,13.0,0.7010309278350515,0.0824742268041237,0.9175257731958762,0.0,0.0,0.1037401846092045,80,0.9875,0.0,aps_conformal,0.1,target_occluded,3,0.9,0.0896907216494845,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.97008547008547,0.0299145299145299,11.790598290598291,12.0,14.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.0481620414294785,178,0.9831460674157304,0.0,temperature_conformal,0.1,target_camera_shift,3,0.9,0.07008547008547,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.8614457831325302,0.1385542168674698,12.036144578313252,12.0,13.0,0.144578313253012,0.0,1.0,0.0,0.0,0.1375747349496337,133,0.9097744360902256,0.0,temperature_conformal,0.1,target_lighting_shift,3,0.9,-0.0385542168674698,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.9896907216494846,0.0103092783505154,10.391752577319588,11.0,13.400000000000006,0.7010309278350515,0.0,1.0,0.0,0.0,0.2765364040743894,80,0.9875,0.0,temperature_conformal,0.1,target_occluded,3,0.9,0.0896907216494845,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.6538461538461539,0.3461538461538461,1.0,1.0,1.0,0.6538461538461539,1.0,0.0,0.0,0.3461538461538461,0.1170961168673396,178,0.6741573033707865,0.3258426966292135,prompt_only_top1,0.1,target_camera_shift,3,0.9,-0.2461538461538461,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.6807228915662651,0.3192771084337349,1.0,1.0,1.0,0.6807228915662651,1.0,0.0,0.0,0.3192771084337349,0.0813482693546093,133,0.7218045112781954,0.2781954887218045,prompt_only_top1,0.1,target_lighting_shift,3,0.9,-0.2192771084337349,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.7835051546391752,0.2164948453608247,1.0,1.0,1.0,0.7835051546391752,1.0,0.0,0.0,0.2164948453608247,0.0990334262295212,80,0.8,0.2,prompt_only_top1,0.1,target_occluded,3,0.9,-0.1164948453608247,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.9145299145299144,0.0854700854700855,7.363247863247863,7.0,11.700000000000015,0.6538461538461539,0.0341880341880341,0.9658119658119658,0.0,0.0042735042735042,0.1170961168673396,178,0.9269662921348316,0.0056179775280898,coras,0.1,target_camera_shift,3,0.9,0.0145299145299144,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.9216867469879518,0.0783132530120481,6.710843373493976,8.0,11.0,0.6807228915662651,0.2650602409638554,0.7349397590361446,0.0,0.0,0.0813482693546093,133,0.9398496240601504,0.0,coras,0.1,target_lighting_shift,3,0.9,0.0216867469879518,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.9690721649484536,0.0309278350515463,5.938144329896907,7.0,11.0,0.7835051546391752,0.2474226804123711,0.7525773195876289,0.0,0.0103092783505154,0.0990334262295212,80,0.975,0.0125,coras,0.1,target_occluded,3,0.9,0.0690721649484535,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.9487179487179488,0.0512820512820513,10.102564102564102,11.0,12.700000000000015,0.6538461538461539,0.0085470085470085,0.9914529914529916,0.0,0.0,0.1170961168673396,178,0.9662921348314608,0.0,coras_aps,0.1,target_camera_shift,3,0.9,0.0487179487179486,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.9397590361445785,0.0602409638554216,8.518072289156626,11.0,12.0,0.6807228915662651,0.1204819277108433,0.8795180722891566,0.0,0.0,0.0813482693546093,133,0.9548872180451128,0.0,coras_aps,0.1,target_lighting_shift,3,0.9,0.0397590361445783,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.979381443298969,0.0206185567010309,8.463917525773196,10.0,12.0,0.7835051546391752,0.1134020618556701,0.8865979381443299,0.0,0.0,0.0990334262295212,80,0.975,0.0,coras_aps,0.1,target_occluded,3,0.9,0.079381443298969,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.9230769230769232,0.0769230769230768,8.461538461538462,9.0,12.0,0.6538461538461539,0.0085470085470085,0.9914529914529916,0.0,0.0,0.1170961168673396,178,0.9325842696629212,0.0,mondrian_domain,0.1,target_camera_shift,3,0.9,0.0230769230769231,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
166,0.9216867469879518,0.0783132530120481,6.698795180722891,8.0,11.0,0.6807228915662651,0.2650602409638554,0.7349397590361446,0.0,0.0,0.0813482693546093,133,0.9398496240601504,0.0,mondrian_domain,0.1,target_lighting_shift,3,0.9,0.0216867469879518,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
97,0.9381443298969072,0.0618556701030927,2.618556701030928,2.0,5.0,0.7835051546391752,0.4123711340206185,0.5876288659793815,0.0,0.0206185567010309,0.0990334262295212,80,0.9625,0.0125,mondrian_domain,0.1,target_occluded,3,0.9,0.0381443298969071,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.10.csv
234,0.3461538461538461,0.6538461538461539,1.0,1.0,1.0,0.3461538461538461,1.0,0.0,0.0,0.6538461538461539,0.4044369831305808,178,0.3707865168539326,0.6292134831460674,top1_singleton,0.2,target_camera_shift,3,0.8,-0.4538461538461539,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.144578313253012,0.8554216867469879,1.0,1.0,1.0,0.144578313253012,1.0,0.0,0.0,0.8554216867469879,0.4124104122422065,133,0.1278195488721804,0.8721804511278195,top1_singleton,0.2,target_lighting_shift,3,0.8,-0.655421686746988,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.7010309278350515,0.2989690721649485,1.0,1.0,1.0,0.7010309278350515,1.0,0.0,0.0,0.2989690721649484,0.1037401846092045,80,0.7125,0.2875,top1_singleton,0.2,target_occluded,3,0.8,-0.0989690721649485,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.9230769230769232,0.0769230769230768,10.0,10.0,10.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.4044369831305808,178,0.9382022471910112,0.0,topk_calibrated,0.2,target_camera_shift,3,0.8,0.123076923076923,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.7771084337349398,0.2228915662650602,10.0,10.0,10.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.8045112781954887,0.0,topk_calibrated,0.2,target_lighting_shift,3,0.8,-0.0228915662650602,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.9690721649484536,0.0309278350515463,10.0,10.0,10.0,0.7010309278350515,0.0,1.0,0.0,0.0,0.1037401846092045,80,0.9625,0.0,topk_calibrated,0.2,target_occluded,3,0.8,0.1690721649484535,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.8675213675213675,0.1324786324786324,7.782051282051282,8.0,11.0,0.3461538461538461,0.0299145299145299,0.97008547008547,0.0,0.0042735042735042,0.4044369831305808,178,0.8764044943820225,0.0,vanilla_conformal,0.2,target_camera_shift,3,0.8,0.0675213675213675,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.7771084337349398,0.2228915662650602,9.909638554216867,10.0,11.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.8045112781954887,0.0,vanilla_conformal,0.2,target_lighting_shift,3,0.8,-0.0228915662650602,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.9690721649484536,0.0309278350515463,6.041237113402062,6.0,12.0,0.7010309278350515,0.2371134020618556,0.7628865979381443,0.0,0.0103092783505154,0.1037401846092045,80,0.975,0.0125,vanilla_conformal,0.2,target_occluded,3,0.8,0.1690721649484535,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.9230769230769232,0.0769230769230768,9.145299145299145,10.0,12.0,0.3461538461538461,0.0341880341880341,0.9658119658119658,0.0,0.0042735042735042,0.4044369831305808,178,0.9325842696629212,0.0,aps_conformal,0.2,target_camera_shift,3,0.8,0.123076923076923,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.8072289156626506,0.1927710843373493,10.578313253012048,11.0,11.0,0.144578313253012,0.0,1.0,0.0,0.0,0.4124104122422065,133,0.8421052631578947,0.0,aps_conformal,0.2,target_lighting_shift,3,0.8,0.0072289156626506,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.979381443298969,0.0206185567010309,6.969072164948454,8.0,12.0,0.7010309278350515,0.2164948453608247,0.7835051546391752,0.0,0.0103092783505154,0.1037401846092045,80,0.975,0.0125,aps_conformal,0.2,target_occluded,3,0.8,0.179381443298969,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.8888888888888888,0.1111111111111111,8.384615384615385,9.0,11.0,0.3461538461538461,0.0,1.0,0.0,0.0,0.0481735593951055,178,0.9101123595505618,0.0,temperature_conformal,0.2,target_camera_shift,3,0.8,0.0888888888888888,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.7590361445783133,0.2409638554216867,9.08433734939759,9.0,10.0,0.144578313253012,0.0,1.0,0.0,0.0,0.1375372677018868,133,0.7819548872180451,0.0,temperature_conformal,0.2,target_lighting_shift,3,0.8,-0.0409638554216867,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.9690721649484536,0.0309278350515463,7.020618556701031,8.0,10.0,0.7010309278350515,0.0309278350515463,0.9690721649484536,0.0,0.0,0.2767303027622113,80,0.9625,0.0,temperature_conformal,0.2,target_occluded,3,0.8,0.1690721649484535,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.6538461538461539,0.3461538461538461,1.0,1.0,1.0,0.6538461538461539,1.0,0.0,0.0,0.3461538461538461,0.1170961168673396,178,0.6741573033707865,0.3258426966292135,prompt_only_top1,0.2,target_camera_shift,3,0.8,-0.1461538461538462,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.6807228915662651,0.3192771084337349,1.0,1.0,1.0,0.6807228915662651,1.0,0.0,0.0,0.3192771084337349,0.0813482693546093,133,0.7218045112781954,0.2781954887218045,prompt_only_top1,0.2,target_lighting_shift,3,0.8,-0.1192771084337349,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.7835051546391752,0.2164948453608247,1.0,1.0,1.0,0.7835051546391752,1.0,0.0,0.0,0.2164948453608247,0.0990334262295212,80,0.8,0.2,prompt_only_top1,0.2,target_occluded,3,0.8,-0.0164948453608247,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.8205128205128205,0.1794871794871795,3.8376068376068377,4.0,7.0,0.6538461538461539,0.1794871794871795,0.8205128205128205,0.0,0.017094017094017,0.1170961168673396,178,0.8426966292134831,0.0224719101123595,coras,0.2,target_camera_shift,3,0.8,0.0205128205128204,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.8192771084337349,0.1807228915662651,4.108433734939759,3.5,8.0,0.6807228915662651,0.3674698795180723,0.6325301204819277,0.0,0.0,0.0813482693546093,133,0.849624060150376,0.0,coras,0.2,target_lighting_shift,3,0.8,0.0192771084337348,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.9484536082474226,0.0515463917525773,3.0309278350515463,3.0,5.400000000000006,0.7835051546391752,0.3711340206185567,0.6288659793814433,0.0,0.0206185567010309,0.0990334262295212,80,0.9625,0.0125,coras,0.2,target_occluded,3,0.8,0.1484536082474226,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.905982905982906,0.094017094017094,7.837606837606837,9.0,11.0,0.6538461538461539,0.0341880341880341,0.9658119658119658,0.0,0.0042735042735042,0.1170961168673396,178,0.9213483146067416,0.0056179775280898,coras_aps,0.2,target_camera_shift,3,0.8,0.1059829059829059,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.9216867469879518,0.0783132530120481,6.716867469879518,9.0,10.0,0.6807228915662651,0.2409638554216867,0.7590361445783133,0.0,0.0,0.0813482693546093,133,0.9473684210526316,0.0,coras_aps,0.2,target_lighting_shift,3,0.8,0.1216867469879517,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.9690721649484536,0.0309278350515463,6.381443298969073,8.0,10.0,0.7835051546391752,0.2268041237113402,0.7731958762886598,0.0,0.0103092783505154,0.0990334262295212,80,0.975,0.0125,coras_aps,0.2,target_occluded,3,0.8,0.1690721649484535,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
234,0.8632478632478633,0.1367521367521367,5.286324786324786,5.0,9.0,0.6538461538461539,0.1196581196581196,0.8803418803418803,0.0,0.0042735042735042,0.1170961168673396,178,0.8932584269662921,0.0056179775280898,mondrian_domain,0.2,target_camera_shift,3,0.8,0.0632478632478632,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
166,0.7951807228915663,0.2048192771084337,3.397590361445783,3.0,7.0,0.6807228915662651,0.4277108433734939,0.572289156626506,0.0,0.0120481927710843,0.0813482693546093,133,0.8270676691729323,0.0150375939849624,mondrian_domain,0.2,target_lighting_shift,3,0.8,-0.0048192771084337,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
97,0.8556701030927835,0.1443298969072165,1.4123711340206186,1.0,2.0,0.7835051546391752,0.6804123711340206,0.3195876288659793,0.0,0.0515463917525773,0.0990334262295212,80,0.8875,0.05,mondrian_domain,0.2,target_occluded,3,0.8,0.0556701030927834,results/sim_complete/seed3_calib0.40/metrics_by_domain_alpha0.20.csv
257,0.4591439688715953,0.5408560311284047,1.0,1.0,1.0,0.4591439688715953,1.0,0.0,0.0,0.5408560311284046,0.2484394115630747,185,0.4702702702702703,0.5297297297297298,top1_singleton,0.05,target_camera_shift,4,0.95,-0.4908560311284046,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.1976047904191616,0.8023952095808383,1.0,1.0,1.0,0.1976047904191616,1.0,0.0,0.0,0.8023952095808383,0.3455599127761266,125,0.232,0.768,top1_singleton,0.05,target_lighting_shift,4,0.95,-0.7523952095808383,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,0.5625,0.4375,1.0,1.0,1.0,0.5625,1.0,0.0,0.0,0.4375,0.2355693973171047,59,0.5932203389830508,0.4067796610169492,top1_singleton,0.05,target_occluded,4,0.95,-0.3874999999999999,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.9610894941634242,0.0389105058365758,15.0,15.0,15.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9891891891891892,0.0,topk_calibrated,0.05,target_camera_shift,4,0.95,0.0110894941634241,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.994011976047904,0.0059880239520958,15.0,15.0,15.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.992,0.0,topk_calibrated,0.05,target_lighting_shift,4,0.95,0.0440119760479041,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
80,1.0,0.0,15.0,15.0,15.0,0.5625,0.0,1.0,0.0,0.0,0.2355693973171047,59,1.0,0.0,topk_calibrated,0.05,target_occluded,4,0.95,0.05,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
257,0.926070038910506,0.0739299610894941,12.494163424124514,13.0,15.0,0.4591439688715953,0.0,1.0,0.0,0.0,0.2484394115630747,185,0.9675675675675676,0.0,vanilla_conformal,0.05,target_camera_shift,4,0.95,-0.023929961089494,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
167,0.9520958083832336,0.0479041916167665,13.347305389221557,13.0,14.0,0.1976047904191616,0.0,1.0,0.0,0.0,0.3455599127761266,125,0.944,0.0,vanilla_conformal,0.05,target_lighting_shift,4,0.95,0.0020958083832335,results/sim_complete/seed4_calib0.10/metrics_by_domain_alpha0.05.csv
